CODE	POP_R	POP_V	POP_A	POP_P	POP_C	POP_E	POP_O	POP_S	XSUM
21966613	5	1	1	0	0	0	0	1	8
22379495	1	0	0	0	0	0	0	0	1
40409783	1	0	0	0	0	0	0	0	1
21724431	0	0	1	2	0	0	0	0	3
21913684	7	0	0	0	0	1	0	0	8
22302824	6	0	0	0	0	0	0	0	6
21778612	0	0	2	0	0	0	0	0	2
21780978	1	0	0	0	0	0	0	0	1
21792828	1	0	0	0	0	0	0	0	1
40937836	6	0	0	0	0	0	0	0	6
22390995	1	0	0	0	0	0	0	1	2
22374710	2	0	0	0	0	0	0	0	2
22333487	1	0	0	0	0	0	0	0	1
22324267	1	0	0	0	0	0	0	0	1
22385118	1	0	0	0	0	0	0	1	2
22380621	2	0	0	0	0	0	0	0	2
22320407	2	0	0	0	0	0	0	0	2
27584526	1	0	0	0	0	0	0	0	1
22362827	2	0	0	0	0	0	0	3	5
22367756	0	0	2	0	0	0	0	0	2
22360441	2	0	0	0	0	0	0	0	2
22356380	0	0	1	0	0	0	0	0	1
22327738	1	0	0	0	0	0	0	0	1
22734171	1	0	0	0	0	0	0	0	1
22348735	1	0	2	0	0	0	0	0	3
21758441	4	0	0	0	0	0	0	1	5
21737312	0	0	1	1	0	0	0	0	2
21744319	1	0	1	0	0	0	0	1	3
26256541	1	1	0	0	0	0	0	0	2
22081453	1	0	1	0	0	0	0	1	3
22240624	0	0	0	0	0	0	0	2	2
22164766	5	0	0	0	0	0	0	0	5
22288295	3	0	1	0	0	0	0	0	4
22283617	5	0	0	0	0	0	0	0	5
22201823	4	1	2	0	0	0	0	1	8
22285661	2	0	0	0	0	0	0	0	2
22188398	2	0	1	0	0	0	0	1	4
22193103	1	0	0	0	0	0	0	0	1
22358528	1	0	0	0	0	0	0	2	3
21948836	4	0	0	0	0	0	0	3	7
22181814	5	0	0	0	0	0	0	0	5
22361278	2	0	1	0	0	0	0	0	3
21706191	1	0	2	0	0	0	0	0	3
21705941	0	0	1	0	0	0	0	0	1
25206729	1	0	0	0	0	0	0	0	1
22164910	1	0	0	0	0	0	0	0	1
22288333	3	0	0	0	0	0	0	1	4
22288007	3	0	0	0	0	0	0	1	4
22348913	1	0	1	0	0	1	0	0	3
22384995	1	0	0	0	0	0	0	0	1
22165461	1	0	0	0	0	0	0	0	1
22222791	0	0	0	0	0	0	0	1	1
22299467	2	0	0	0	0	0	0	1	3
22392416	0	0	0	0	0	0	0	1	1
21883386	1	0	0	0	0	0	0	0	1
21701903	1	0	2	0	0	1	0	0	4
21737347	0	1	0	0	0	0	0	0	1
22354727	6	0	0	0	0	0	0	1	7
22366661	0	0	3	0	0	0	0	0	3
22099590	1	0	0	0	0	0	0	0	1
22290036	0	0	0	0	0	0	0	1	1
26005808	2	0	0	0	0	0	0	0	2
22080252	6	0	1	0	0	0	0	1	8
22198105	1	0	0	0	0	0	0	0	1
27382541	0	0	0	0	0	0	0	1	1
22006249	0	0	0	0	0	0	0	1	1
21741115	1	0	0	0	0	0	0	1	2
22355782	0	0	1	0	0	0	0	0	1
22382500	0	0	0	0	0	0	0	1	1
22318038	0	0	0	0	0	0	0	1	1
22319433	1	0	0	0	0	0	0	0	1
22040706	0	0	0	0	0	0	0	1	1
22205951	1	0	0	0	0	0	0	1	2
22240926	1	0	0	0	0	0	0	2	3
22020934	6	0	0	0	0	0	0	1	7
22077723	0	1	0	0	0	0	0	0	1
22397400	2	0	0	0	0	0	0	3	5
22363131	0	0	0	0	0	0	0	1	1
22329765	1	0	0	0	0	0	0	1	2
22384405	2	0	0	0	0	0	0	0	2
21782539	6	0	0	0	0	0	0	5	11
21714479	2	0	0	0	0	0	0	1	3
21712620	0	0	1	0	0	0	0	0	1
22384324	0	0	0	0	0	0	0	1	1
21945276	0	0	1	0	0	0	0	0	1
22383557	4	0	0	0	0	0	0	1	5
22367225	8	0	0	0	0	0	0	1	9
22185178	1	0	0	0	0	0	0	0	1
21740593	2	0	0	0	0	0	0	1	3
22379053	0	1	0	0	0	0	0	1	2
22695109	0	0	0	0	0	0	0	1	1
21710775	0	0	0	0	0	0	0	1	1
25962035	0	0	0	0	0	0	0	1	1
22305327	1	0	0	0	0	0	0	0	1
22668764	0	0	0	0	0	1	0	0	1
22355545	2	0	0	0	0	0	0	1	3
21994421	0	0	1	0	0	0	0	0	1
22364935	2	0	0	0	0	0	0	0	2
22256482	0	0	0	0	0	0	0	1	1
21800669	0	0	0	0	0	0	0	1	1
21809119	1	0	0	0	0	0	0	2	3
22388915	1	0	0	0	0	0	0	0	1
22389857	1	0	0	0	0	0	0	0	1
30489334	2	0	0	0	0	0	0	2	4
22738363	0	0	0	0	0	0	0	3	3
22178848	2	0	0	0	0	0	0	2	4
22302271	3	0	0	0	0	0	0	1	4
22319476	1	0	0	0	0	0	0	0	1
21697639	2	0	1	0	0	0	0	0	3
22213244	0	0	0	0	0	0	0	1	1
21951021	1	0	0	0	0	0	0	0	1
22188975	4	0	0	0	0	0	0	1	5
22208836	1	1	0	0	0	0	0	0	2
21912548	2	1	0	0	0	0	0	3	6
22364200	1	0	0	0	0	0	0	1	2
22383298	1	0	0	0	0	0	0	1	2
21714169	3	0	0	0	0	0	0	1	4
22329013	1	0	0	0	0	0	0	0	1
22330674	0	0	0	0	0	0	0	2	2
22541519	0	0	0	0	0	1	0	0	1
22107151	1	0	0	0	0	0	0	0	1
22383760	0	0	0	0	0	0	0	1	1
22320491	1	0	0	0	0	0	0	1	2
22356746	2	0	0	0	0	0	0	0	2
22081810	2	0	0	0	0	0	0	0	2
21784426	11	0	0	0	0	0	0	2	13
21798711	1	0	0	0	0	0	0	0	1
21954356	5	0	2	0	0	0	0	4	11
21890153	1	0	0	0	0	0	0	0	1
21952400	6	0	0	0	0	0	0	0	6
22395270	2	0	0	0	0	0	0	0	2
26180057	1	0	0	0	0	0	0	0	1
22330607	1	0	0	0	0	0	0	0	1
22359273	1	0	0	0	0	0	0	2	3
74384686	1	0	0	0	0	0	0	0	1
22365494	1	0	0	0	0	0	0	0	1
22379878	0	0	2	0	0	1	1	0	4
22366091	1	0	0	0	0	0	0	1	2
28010051	1	0	0	0	0	0	0	0	1
27591981	1	0	0	0	0	0	0	0	1
22396713	1	0	0	0	0	0	0	0	1
22397230	1	0	0	0	0	0	0	0	1
22390235	3	0	0	0	0	0	0	1	4
22024751	1	0	0	0	0	0	0	0	1
22082719	0	0	1	0	0	0	0	0	1
22215875	3	0	0	0	0	0	0	1	4
22178112	6	0	2	0	0	0	0	3	11
22268197	1	0	0	0	0	0	0	0	1
22260421	2	0	0	0	0	0	0	0	2
40443906	4	0	0	0	0	0	0	1	5
26114968	5	0	0	0	0	0	0	1	6
21858608	0	0	1	0	0	0	0	0	1
21787506	2	0	0	0	0	0	0	0	2
22352627	4	0	0	0	0	0	0	0	4
22376402	2	0	0	0	0	0	0	0	2
30487064	1	0	0	0	0	0	0	0	1
21868832	1	0	0	0	0	0	0	0	1
22320423	2	0	0	0	0	0	0	0	2
22075976	1	0	0	0	0	0	0	0	1
22354280	4	0	0	0	0	0	0	0	4
22397469	3	0	0	0	0	0	0	1	4
22383581	0	0	0	0	0	0	0	1	1
22095802	1	0	0	0	0	0	0	1	2
22240233	0	0	0	0	0	0	0	1	1
21767785	1	0	0	0	0	0	0	1	2
22303774	11	0	0	0	0	0	1	0	12
22094296	1	0	0	0	0	0	0	0	1
22262521	3	0	0	0	0	0	0	0	3
21862371	1	0	0	0	0	0	0	0	1
21794677	4	0	0	0	0	0	0	1	5
21704996	0	0	2	0	0	0	0	0	2
22355979	0	0	0	0	0	0	0	1	1
22169989	1	0	0	0	0	0	0	1	2
22019286	4	0	0	0	0	0	0	0	4
22378405	1	0	0	0	0	0	0	0	1
22319867	1	0	0	0	0	0	0	0	1
22154272	1	0	0	0	0	0	0	0	1
22259023	2	0	0	0	0	0	0	0	2
21744971	0	0	1	0	0	0	0	1	2
21945829	1	0	0	0	0	0	0	0	1
21951730	6	0	0	0	0	0	0	1	7
22194177	2	0	0	0	0	0	0	0	2
21808236	1	0	0	0	0	0	0	0	1
22022155	1	0	0	0	0	0	0	0	1
22395130	1	0	0	0	0	0	0	0	1
22372636	1	0	0	0	0	0	0	1	2
22320172	1	0	0	0	0	1	0	1	3
21751846	4	0	0	0	0	0	0	2	6
22200274	4	0	0	0	0	0	0	0	4
22363815	3	0	0	0	0	0	0	1	4
21740526	3	0	1	0	0	0	0	0	4
22364269	1	0	0	0	0	0	0	0	1
21740569	2	0	0	0	0	0	0	1	3
22207104	2	0	0	0	0	0	0	1	3
22355677	0	0	0	0	0	0	0	2	2
22693874	0	0	0	0	0	0	0	1	1
25803794	2	0	0	0	0	0	0	0	2
22384197	1	0	0	0	0	0	0	0	1
22703853	0	0	0	0	0	0	0	1	1
22376721	0	0	1	0	0	0	0	0	1
22261532	1	0	0	0	0	0	0	0	1
21697035	0	0	1	0	0	0	0	0	1
22329102	0	0	0	0	0	0	0	1	1
21858951	1	0	0	0	0	0	0	0	1
21767254	4	0	0	0	0	0	0	0	4
22321934	2	0	0	0	0	0	0	2	4
22398236	1	0	0	0	0	1	0	0	2
21716196	1	0	1	0	0	0	0	0	2
22091254	3	0	0	0	0	0	0	1	4
22330844	0	0	0	0	0	0	0	1	1
21791953	0	0	0	0	0	0	0	1	1
22360956	1	0	0	0	0	0	0	1	2
22041621	2	0	0	0	0	0	0	0	2
22383808	1	0	0	0	0	0	0	0	1
22287329	5	0	0	0	0	0	0	2	7
22742824	1	0	0	0	0	0	0	0	1
21945152	3	0	0	0	0	0	0	2	5
22322337	0	0	0	0	0	0	0	1	1
22205896	3	0	0	0	0	0	0	5	8
22384448	0	0	0	0	0	0	0	1	1
22181792	8	0	0	0	0	0	0	2	10
22742735	2	0	1	0	0	0	0	1	4
22150161	2	0	1	0	0	1	0	0	4
22108777	1	0	0	0	0	0	0	1	2
22173358	0	0	0	0	0	0	0	1	1
21774986	0	0	1	0	0	0	0	0	1
22267221	1	0	0	0	0	0	0	0	1
22332324	1	0	0	0	0	0	0	0	1
22238476	1	0	0	0	0	0	0	0	1
21738157	0	0	0	0	0	0	0	1	1
22206523	2	0	0	0	0	0	0	0	2
22388630	1	0	0	0	0	0	0	0	1
22202871	1	0	0	0	0	0	0	0	1
22173781	0	0	0	0	0	0	0	1	1
22203869	1	0	0	0	0	0	0	2	3
22168222	3	0	0	0	0	0	0	2	5
22291857	2	0	0	0	0	0	0	2	4
22392475	0	0	0	0	0	0	0	2	2
21943630	2	0	0	0	0	0	0	1	3
22361782	1	0	1	0	0	0	0	0	2
22151869	1	0	0	0	0	0	0	1	2
22332022	1	0	0	0	0	0	0	1	2
22328947	0	0	0	0	0	0	0	1	1
21945357	4	0	0	0	0	0	0	2	6
22392327	1	0	0	0	0	0	0	0	1
22156615	2	0	0	0	0	0	0	0	2
21737169	0	0	5	0	0	0	0	0	5
22074635	2	0	0	0	0	0	0	0	2
22356312	1	0	0	0	0	0	0	0	1
22385967	1	0	0	0	0	0	0	0	1
22386301	0	0	0	0	0	0	0	1	1
21861862	2	0	0	0	0	0	0	0	2
22379568	0	0	0	0	0	0	0	1	1
21691096	0	0	1	0	0	0	0	0	1
22308482	5	0	0	0	0	0	0	1	6
21788995	0	0	0	0	0	0	0	1	1
21874913	0	0	0	0	0	0	0	1	1
22187651	1	0	0	0	0	0	0	1	2
22005331	0	0	0	0	0	0	0	1	1
22359397	2	0	0	0	0	0	0	0	2
22324259	3	0	0	0	0	0	0	0	3
22159550	0	0	0	0	0	0	0	2	2
22736492	0	0	0	0	0	0	0	1	1
22074805	0	0	1	0	0	0	0	0	1
22358943	0	0	0	0	0	0	0	1	1
22179721	2	0	0	0	0	0	0	1	3
21760322	2	0	0	0	0	0	0	0	2
22370951	0	0	0	0	0	0	0	1	1
22359222	0	0	0	0	0	0	0	2	2
22351531	0	0	0	0	0	0	0	4	4
21946825	12	0	0	0	0	0	0	3	15
22316485	0	0	0	0	0	0	0	2	2
22083791	3	0	0	0	0	0	0	2	5
22387978	0	0	0	0	0	0	0	1	1
22023101	3	0	0	0	0	0	0	0	3
22209671	3	0	0	0	0	0	0	1	4
21722919	1	0	0	0	0	0	0	0	1
22376861	0	0	0	0	0	0	0	1	1
21727872	0	0	0	0	0	0	0	2	2
22267557	0	0	1	0	0	0	0	0	1
21941921	2	0	0	0	0	0	0	0	2
22169784	4	0	0	0	0	0	0	1	5
22292331	2	0	0	0	0	0	0	2	4
21691983	1	0	0	0	0	0	0	1	2
21721220	2	0	0	0	0	0	0	0	2
22366237	0	0	0	0	0	0	0	1	1
21802416	1	0	0	0	0	0	0	0	1
25097610	1	0	0	0	0	0	0	3	4
22352201	1	0	0	0	0	0	0	0	1
21762813	1	0	0	0	0	0	0	0	1
25362747	0	0	0	0	0	0	0	1	1
22362011	2	0	1	1	0	0	0	0	4
22303669	0	0	2	0	0	0	0	0	2
21949883	6	0	0	0	0	0	0	0	6
21892598	2	0	0	0	0	0	0	0	2
40489892	0	1	1	3	0	1	0	0	6
21760357	5	0	1	0	0	0	0	0	6
21786755	6	0	0	0	0	0	0	0	6
21796009	3	0	0	0	0	0	0	0	3
22358641	2	0	0	0	0	0	0	0	2
22349952	1	0	0	0	0	0	0	0	1
22372318	1	0	0	0	0	0	0	0	1
22357831	2	0	0	0	0	0	0	0	2
22320539	4	0	0	0	0	0	0	1	5
22327380	1	0	0	0	0	0	0	0	1
22320571	1	0	0	0	0	0	0	0	1
22387633	1	0	0	0	0	0	0	0	1
22739971	0	0	1	0	0	1	0	0	2
30489237	0	0	1	0	0	0	0	0	1
28412907	1	0	0	0	0	0	0	0	1
22391002	1	0	0	0	0	0	0	0	1
22769846	0	0	2	0	0	0	0	0	2
22361715	2	0	0	0	0	0	0	0	2
22362339	1	0	0	0	0	0	0	0	1
21738769	2	0	1	0	0	0	0	1	4
22733582	1	0	0	0	0	0	0	0	1
22149503	4	0	0	0	0	0	0	2	6
22159223	1	0	0	0	0	0	0	0	1
22285792	0	0	0	0	0	0	0	1	1
22150285	2	0	1	0	0	0	0	0	3
22203362	1	0	0	0	0	0	0	1	2
22243267	1	0	0	0	0	0	0	0	1
21776831	0	0	0	0	0	0	0	1	1
22237682	1	0	0	0	0	0	0	0	1
22150471	5	0	0	0	0	0	0	0	5
22205560	1	0	2	0	0	0	0	0	3
22179623	4	0	0	0	0	0	0	1	5
22021680	1	0	0	0	0	0	0	2	3
22187928	5	0	0	0	0	0	0	0	5
31177077	0	0	1	0	0	0	0	0	1
28128087	1	0	0	0	0	0	0	0	1
22083286	2	0	0	0	0	0	0	0	2
22295119	7	0	0	0	0	0	0	2	9
22264736	1	0	0	0	0	0	0	2	3
22202285	2	0	0	0	0	0	0	0	2
22210164	2	0	0	0	0	0	0	0	2
21703949	5	0	1	0	0	0	0	3	9
22041061	2	0	0	0	0	0	0	1	3
25302591	2	0	0	0	0	0	0	0	2
25930362	7	0	2	0	0	1	0	0	10
22260021	1	0	0	0	0	0	0	0	1
21797382	0	0	1	0	0	0	0	0	1
21903948	2	0	0	0	0	0	0	0	2
22388141	3	0	0	0	0	0	0	0	3
22265350	0	0	0	0	0	0	0	1	1
21868841	2	0	0	0	0	0	0	0	2
21911461	3	0	0	0	0	0	0	0	3
21964556	2	0	0	0	0	0	0	0	2
22388931	0	1	0	0	0	0	0	0	1
22388940	0	1	0	0	0	0	0	0	1
21770131	4	0	0	0	0	0	0	0	4
22333371	0	0	0	0	0	0	0	1	1
22099905	3	0	0	0	0	0	0	0	3
21723419	1	0	4	0	0	0	0	0	5
22365133	1	0	0	0	0	0	0	0	1
22157131	1	0	0	0	0	0	0	1	2
25917757	1	0	0	0	0	0	0	1	2
78903751	1	0	0	0	0	0	0	0	1
21710112	2	0	0	0	0	0	0	0	2
21774536	3	0	0	0	0	0	0	1	4
21984417	1	0	0	0	0	0	0	1	2
22179135	1	1	0	0	0	1	0	2	5
21701130	2	0	0	0	0	0	0	0	2
22224114	0	0	0	0	0	1	0	0	1
21761027	3	0	0	0	0	0	0	1	4
21912220	4	0	0	0	0	0	0	1	5
22293035	2	0	1	0	0	0	0	0	3
22366229	2	0	0	0	0	0	0	0	2
22086978	3	0	0	0	0	0	0	0	3
22239626	1	0	0	0	0	0	0	0	1
40973468	1	0	0	0	0	0	0	0	1
21786721	10	0	0	0	0	0	0	1	11
22737456	1	0	0	0	0	0	0	1	2
21763968	1	0	2	0	0	0	0	0	3
22371681	1	0	0	0	0	0	0	0	1
22202129	1	0	0	0	0	0	0	0	1
21753016	5	0	1	0	0	0	0	0	6
27858081	2	0	0	0	0	0	0	0	2
21913897	1	0	0	0	0	0	0	0	1
21825220	1	0	0	0	0	0	0	1	2
26722062	1	0	0	0	0	0	0	1	2
21773424	1	0	0	0	0	0	0	0	1
21760403	2	0	0	0	0	0	0	1	3
25601091	0	0	0	0	0	0	0	1	1
21789860	1	0	1	0	0	0	0	0	2
21766959	1	0	0	0	0	0	0	1	2
22151605	0	0	1	0	0	0	0	0	1
22166360	0	0	0	0	0	0	0	1	1
22188819	4	0	0	0	0	0	0	2	6
22263501	2	0	0	0	0	0	0	0	2
22079157	4	0	0	0	0	0	0	1	5
21714053	3	0	1	0	0	0	0	0	4
22040919	0	0	0	0	0	0	0	1	1
25120603	3	0	0	0	0	0	0	1	4
22214411	0	0	0	0	0	0	0	1	1
22353844	0	0	1	0	0	0	0	0	1
22356479	2	1	0	0	0	0	0	0	3
22708413	1	0	0	0	0	0	0	1	2
22307931	6	0	0	0	0	0	0	2	8
22360646	1	0	0	0	0	0	0	0	1
21775958	1	0	0	0	0	0	0	0	1
26264251	0	0	0	0	0	0	0	1	1
21946132	1	0	0	0	0	0	0	0	1
22024492	2	0	0	0	0	0	0	0	2
21994871	1	0	0	0	0	0	0	0	1
21945454	2	0	0	0	0	0	0	1	3
22329773	1	0	0	0	0	0	0	2	3
22101659	1	0	0	0	0	0	0	1	2
21720002	1	0	0	0	0	0	0	0	1
22163051	2	0	0	0	0	0	0	0	2
21691720	1	0	0	0	0	0	0	0	1
22733981	2	0	0	0	0	0	0	1	3
21700826	1	0	0	0	0	0	0	0	1
22220844	2	0	0	0	0	0	0	0	2
21703906	3	0	1	0	0	0	0	1	5
22262997	4	0	0	0	0	0	0	0	4
22398333	0	0	0	0	0	0	0	1	1
22234837	2	0	0	0	0	0	0	0	2
22359575	1	0	0	0	0	0	0	0	1
22172548	1	0	0	0	0	0	0	1	2
24990612	5	0	1	0	0	0	0	1	7
22694064	2	0	0	0	0	0	0	0	2
22355600	2	0	0	0	0	0	0	0	2
22361863	1	0	0	0	0	0	0	0	1
21912904	5	0	0	0	0	0	0	5	10
22361588	4	0	0	0	0	0	0	0	4
22383328	4	0	0	0	0	0	0	0	4
22328912	1	0	0	0	0	0	0	0	1
22357599	0	0	0	0	0	0	0	1	1
22238565	1	0	0	0	0	0	0	0	1
22285547	0	0	0	0	0	0	0	1	1
27766781	0	0	1	0	0	0	0	0	1
22202641	0	0	0	0	0	0	0	1	1
22210172	1	0	0	0	0	0	0	3	4
73256781	1	0	0	0	0	0	0	0	1
22095110	0	0	0	0	0	0	0	1	1
22262768	1	0	1	0	0	0	0	1	3
22160345	1	0	0	0	0	0	0	1	2
22375031	2	0	0	0	0	0	0	0	2
22018417	0	0	0	0	0	0	0	1	1
25616871	0	0	0	0	0	0	0	1	1
21774331	4	0	0	0	0	0	0	3	7
22083901	0	0	2	0	0	1	0	0	3
21942803	1	0	0	0	0	0	0	0	1
22023488	0	0	0	0	0	0	0	1	1
21911738	2	0	0	0	0	0	0	0	2
22233172	1	0	0	0	0	0	0	1	2
28052366	1	0	0	0	0	0	0	0	1
22303740	3	0	0	0	0	0	0	0	3
22650768	2	0	0	0	0	0	0	1	3
21809976	0	0	0	0	0	0	0	1	1
22023682	1	0	0	0	0	0	0	0	1
22266496	1	0	0	0	0	0	0	0	1
25782053	1	0	0	0	0	0	0	0	1
22195408	1	0	0	0	0	0	0	0	1
22360913	3	0	0	0	0	0	0	0	3
21719195	1	0	0	0	0	0	0	0	1
21750092	3	0	1	0	0	0	0	0	4
21789665	3	0	0	0	0	0	0	3	6
21761710	6	0	0	0	0	0	0	0	6
21779783	3	0	0	0	0	0	0	2	5
22375406	0	0	0	1	0	0	0	0	1
22357475	1	0	0	0	0	0	0	1	2
22332766	0	0	0	0	0	0	0	1	1
22372903	0	0	0	0	0	0	0	1	1
22320113	1	0	0	0	0	0	0	0	1
25972197	1	0	0	0	0	0	0	0	1
22356975	3	0	0	0	0	0	0	0	3
22352783	2	0	0	0	0	0	0	0	2
73494224	2	0	0	0	0	1	0	0	3
22359885	2	0	0	0	0	0	0	0	2
25120646	1	0	0	0	0	0	0	0	1
22216120	2	0	0	0	0	0	0	0	2
22156704	1	0	0	0	0	0	0	0	1
22235680	1	0	0	0	0	0	0	0	1
22197931	0	0	0	0	0	0	0	1	1
22154884	2	0	0	0	0	0	0	1	3
22150595	2	0	0	0	0	0	0	0	2
22172181	0	0	0	0	0	0	0	3	3
21766924	6	0	0	0	0	0	0	3	9
22208569	1	1	0	0	0	0	0	1	3
21949123	5	0	0	0	0	0	0	1	6
22383727	2	0	0	0	0	0	0	0	2
28480881	1	0	0	0	0	0	0	0	1
22258094	1	0	0	0	0	0	0	0	1
21962545	0	0	0	0	0	0	0	1	1
21778418	4	0	0	0	0	0	0	0	4
21776288	4	0	0	0	0	0	0	0	4
22770119	0	0	1	0	0	0	0	0	1
22202935	1	0	0	0	0	0	0	1	2
22290958	5	0	0	0	0	0	0	4	9
22323040	0	0	0	0	0	0	0	1	1
22281983	5	0	0	0	0	0	0	3	8
22358668	1	0	0	0	0	0	0	0	1
22156844	2	0	0	0	0	0	0	0	2
22283102	4	0	0	0	0	0	0	2	6
22020292	0	0	0	0	0	0	0	2	2
21735999	1	0	0	0	0	0	0	1	2
21959579	4	0	0	0	0	0	0	0	4
22254668	1	0	0	0	0	0	0	0	1
22381651	1	0	0	0	0	0	0	0	1
25172280	1	0	0	0	0	0	0	0	1
22295518	5	0	0	0	0	0	0	1	6
22040854	1	0	0	0	0	0	0	1	2
22259783	1	0	0	0	0	0	0	0	1
22178244	1	0	0	0	0	0	0	0	1
21702578	2	0	0	0	0	0	0	0	2
22171801	1	0	0	0	0	0	0	0	1
21737037	5	0	0	0	0	0	0	1	6
22260307	0	0	0	0	0	0	0	2	2
21764221	3	0	0	0	0	0	0	0	3
22207597	1	0	0	0	0	0	0	0	1
21736901	1	0	0	0	0	0	0	0	1
22319387	1	0	0	0	0	0	0	0	1
22318241	1	0	0	0	0	0	0	0	1
26205351	1	0	0	0	0	0	0	0	1
22362991	0	0	0	0	0	0	0	1	1
22361006	1	0	0	0	0	0	0	1	2
22321420	1	0	0	0	0	0	0	0	1
22023054	0	0	0	0	0	0	0	1	1
22357980	2	0	0	0	0	0	0	0	2
27612767	0	0	0	0	0	1	0	0	1
21766339	2	0	0	0	0	0	0	1	3
22645021	0	0	0	0	0	1	1	0	2
22108301	2	0	0	0	0	0	0	1	3
21904286	6	0	0	0	0	0	0	0	6
21714614	2	0	0	0	0	0	0	0	2
22348557	0	0	1	0	0	0	0	0	1
22162950	1	0	0	0	0	0	0	0	1
22286519	3	0	0	0	0	0	0	0	3
22366822	0	0	0	0	0	0	0	1	1
22221107	1	0	0	0	0	0	0	0	1
22188304	4	0	0	0	0	0	0	0	4
22077073	3	0	0	0	0	0	0	2	5
22153675	1	0	0	0	0	0	0	0	1
22165291	3	0	0	0	0	0	0	4	7
22705686	1	0	0	0	0	0	0	0	1
22349448	2	0	0	0	0	0	0	0	2
21948429	4	0	0	0	0	0	0	1	5
22211471	1	0	0	0	0	0	0	2	3
22024581	0	0	0	0	0	0	0	2	2
22241787	1	0	0	0	0	0	0	0	1
22096957	0	0	0	0	0	0	0	1	1
22172840	1	0	0	0	0	0	0	0	1
21694257	2	0	0	0	0	0	0	1	3
22077545	3	0	0	0	0	0	0	0	3
22205781	4	0	0	0	0	1	0	1	6
22258116	0	0	0	0	0	0	0	1	1
22360662	1	0	0	0	0	0	0	1	2
22287256	3	0	0	0	0	0	0	0	3
21794766	3	0	0	0	0	0	0	3	6
22267182	2	0	0	0	0	0	0	0	2
22381856	2	0	0	0	0	0	0	2	4
21695202	4	0	1	0	0	0	0	1	6
21730989	6	0	0	0	0	0	0	1	7
22389300	0	0	0	0	0	0	0	1	1
74212559	2	0	0	0	0	0	0	1	3
21764409	1	0	0	0	0	0	0	0	1
21960968	2	0	0	0	0	0	0	1	3
22366300	0	0	0	0	0	0	0	2	2
22212990	4	0	0	0	0	0	0	2	6
22184449	3	0	0	0	0	0	0	1	4
22348719	2	0	0	0	0	0	0	1	3
21968748	0	0	0	0	0	0	0	2	2
21808422	1	0	0	0	0	0	0	1	2
22372857	0	0	0	0	0	1	0	1	2
25771973	4	0	0	0	0	0	0	0	4
21963363	1	0	0	0	0	0	0	0	1
22182624	5	0	0	0	0	0	0	2	7
21824070	1	0	0	0	0	0	0	0	1
22203991	6	0	0	0	0	0	0	0	6
22168753	2	1	0	0	0	0	0	5	8
22396641	0	0	0	0	0	0	0	1	1
27918882	1	0	0	0	0	0	0	0	1
21766941	2	0	0	0	0	0	0	0	2
22390936	1	0	0	0	0	0	0	0	1
21748098	0	0	1	0	0	0	0	0	1
22030182	6	0	0	0	0	0	0	1	7
22360212	1	0	0	0	0	0	0	1	2
22395440	7	0	0	0	0	0	0	2	9
22362347	0	0	0	0	0	0	0	1	1
21964661	2	0	0	0	0	0	0	0	2
22332481	0	0	0	0	0	0	0	1	1
22298223	0	0	0	0	0	0	0	1	1
21872562	2	0	0	0	0	0	0	0	2
21761981	3	0	1	0	0	0	0	1	5
22392726	0	0	0	0	0	0	0	1	1
21965773	0	0	0	0	0	0	0	1	1
22027696	2	0	0	0	0	0	0	0	2
22287655	2	0	0	0	0	0	0	0	2
22322019	0	0	0	0	0	0	0	1	1
22356169	0	0	0	0	0	0	0	1	1
21863547	1	0	0	0	0	0	0	0	1
22350331	1	0	0	0	0	0	0	1	2
21697680	0	0	1	0	0	0	0	0	1
21996288	3	0	0	0	0	0	0	0	3
21868191	0	0	0	0	0	0	0	1	1
21959226	3	0	0	0	0	0	0	2	5
22172556	1	0	0	0	0	0	0	0	1
22239405	0	0	1	0	0	0	0	2	3
22392793	0	0	0	0	0	0	0	2	2
22363661	2	0	0	0	0	0	0	1	3
22013881	1	0	0	0	0	0	0	0	1
22002961	1	0	0	0	0	0	0	0	1
22159771	1	0	0	0	0	0	0	1	2
21700354	0	0	0	6	0	0	0	0	6
22752412	1	0	0	0	0	0	0	0	1
21903883	1	0	1	0	0	0	0	0	2
22312404	0	0	0	4	0	0	0	0	4
22308679	2	0	1	0	0	0	0	0	3
21774960	4	0	1	0	0	0	0	0	5
21769362	2	0	0	0	0	0	0	1	3
21763739	1	0	0	0	0	0	0	0	1
22330372	1	0	0	0	0	0	0	0	1
22367195	3	0	0	0	0	0	0	1	4
22350152	3	0	1	0	0	0	0	0	4
40457885	1	0	0	0	0	0	0	0	1
75610191	1	0	1	0	0	0	0	0	2
25120778	1	0	0	0	0	0	0	1	2
22398783	1	0	0	0	0	0	0	1	2
22329731	1	0	0	0	0	0	0	0	1
27509427	1	0	0	0	0	0	0	0	1
22363831	1	0	0	0	0	0	0	0	1
22378669	1	0	0	0	0	0	0	0	1
22356134	3	0	0	0	0	0	0	0	3
21745056	4	0	0	0	0	0	0	0	4
22124578	0	0	1	0	0	0	0	0	1
22095624	2	0	0	0	0	0	0	1	3
25643134	1	0	0	0	0	0	0	0	1
22234438	1	0	0	0	0	0	0	1	2
22256849	1	0	0	0	0	0	0	0	1
22160663	1	1	0	0	0	0	0	0	2
22184333	6	0	0	0	0	0	0	0	6
22207899	0	0	1	0	0	0	0	0	1
